group	entity	year	antigen	coverage_category	coverage	continent
COUNTRIES	Somalia	1983	MCV1	WUENIC	6	Africa
COUNTRIES	South Africa	1983	MCV1	WUENIC	74	Africa
WHO_REGIONS	South-East Asia Region	1983	MCV1	WUENIC	1	NA
COUNTRIES	Spain	1983	MCV1	WUENIC	40	Europe
COUNTRIES	Sudan	1983	MCV1	WUENIC	2	Africa
COUNTRIES	Suriname	1983	MCV1	WUENIC	71	South America
COUNTRIES	Sweden	1983	MCV1	WUENIC	93	Europe
COUNTRIES	Syria	1983	MCV1	WUENIC	19	Asia
COUNTRIES	Tonga	1983	MCV1	WUENIC	67	Oceania
COUNTRIES	Tunisia	1983	MCV1	WUENIC	42	Africa
COUNTRIES	Turkey	1983	MCV1	WUENIC	63	Europe
COUNTRIES	Tuvalu	1983	MCV1	WUENIC	65	Oceania
COUNTRIES	Uganda	1983	MCV1	WUENIC	20	Africa
COUNTRIES	United Arab Emirates	1983	MCV1	WUENIC	51	Asia
COUNTRIES	United Kingdom	1983	MCV1	WUENIC	60	Europe
COUNTRIES	United Republic of Tanzania	1983	MCV1	WUENIC	60	NA
COUNTRIES	United States	1983	MCV1	WUENIC	98	North America
COUNTRIES	Uruguay	1983	MCV1	WUENIC	65	South America
COUNTRIES	Vanuatu	1983	MCV1	WUENIC	23	Oceania
COUNTRIES	Venezuela	1983	MCV1	WUENIC	42	South America
COUNTRIES	Vietnam	1983	MCV1	WUENIC	3	Asia
WHO_REGIONS	Western Pacific Region	1983	MCV1	WUENIC	65	NA
COUNTRIES	Yemen	1983	MCV1	WUENIC	6	Asia
COUNTRIES	Zambia	1983	MCV1	WUENIC	56	Africa
COUNTRIES	Zimbabwe	1983	MCV1	WUENIC	60	Africa
COUNTRIES	Afghanistan	1982	MCV1	ADMIN	8	Asia
COUNTRIES	Anguilla	1982	MCV1	ADMIN	72	NA
COUNTRIES	Argentina	1982	MCV1	ADMIN	67	South America
COUNTRIES	Austria	1982	MCV1	ADMIN	25	Europe
COUNTRIES	Bahamas	1982	MCV1	ADMIN	65	North America
COUNTRIES	Bahrain	1982	MCV1	ADMIN	37	Asia
COUNTRIES	Bangladesh	1982	MCV1	ADMIN	1	Asia
COUNTRIES	Barbados	1982	MCV1	ADMIN	53	North America
COUNTRIES	Belize	1982	MCV1	ADMIN	51	North America
COUNTRIES	Bermuda	1982	MCV1	ADMIN	60	NA
COUNTRIES	Bhutan	1982	MCV1	ADMIN	20	Asia
COUNTRIES	Bolivia	1982	MCV1	ADMIN	15	South America
COUNTRIES	Botswana	1982	MCV1	ADMIN	70	Africa
COUNTRIES	Brazil	1982	MCV1	ADMIN	68	South America
COUNTRIES	British Virgin Islands	1982	MCV1	ADMIN	86	NA
COUNTRIES	Cayman Islands	1982	MCV1	ADMIN	98	NA
COUNTRIES	Central African Republic	1982	MCV1	ADMIN	16	Africa
COUNTRIES	Chile	1982	MCV1	ADMIN	96	South America
COUNTRIES	Colombia	1982	MCV1	ADMIN	28	South America
COUNTRIES	Costa Rica	1982	MCV1	ADMIN	69	North America
COUNTRIES	Cuba	1982	MCV1	ADMIN	55	North America
COUNTRIES	Cyprus	1982	MCV1	ADMIN	21	Europe
COUNTRIES	North Korea	1982	MCV1	ADMIN	29	Asia
COUNTRIES	Democratic Republic of Congo	1982	MCV1	ADMIN	25	Africa
COUNTRIES	Djibouti	1982	MCV1	ADMIN	15	Africa
COUNTRIES	Dominica	1982	MCV1	ADMIN	43	North America
COUNTRIES	Dominican Republic	1982	MCV1	ADMIN	24	North America
COUNTRIES	Ecuador	1982	MCV1	ADMIN	44	South America
COUNTRIES	Egypt	1982	MCV1	ADMIN	69	Africa
COUNTRIES	El Salvador	1982	MCV1	ADMIN	43	North America
COUNTRIES	Estonia	1982	MCV1	ADMIN	68	Europe
COUNTRIES	Ethiopia	1982	MCV1	ADMIN	7	Africa
COUNTRIES	Fiji	1982	MCV1	ADMIN	2	Oceania
COUNTRIES	Ghana	1982	MCV1	ADMIN	21	Africa
COUNTRIES	Grenada	1982	MCV1	ADMIN	5	North America
COUNTRIES	Guatemala	1982	MCV1	ADMIN	12	North America
COUNTRIES	Guyana	1982	MCV1	ADMIN	68	South America
COUNTRIES	Honduras	1982	MCV1	ADMIN	55	North America
COUNTRIES	Hungary	1982	MCV1	ADMIN	99	Europe
COUNTRIES	Indonesia	1982	MCV1	ADMIN	0	Asia
COUNTRIES	Iran	1982	MCV1	ADMIN	55	Asia
COUNTRIES	Israel	1982	MCV1	ADMIN	88	Asia
COUNTRIES	Jamaica	1982	MCV1	ADMIN	12	North America
COUNTRIES	Japan	1982	MCV1	ADMIN	66	Asia
COUNTRIES	Jordan	1982	MCV1	ADMIN	48	Asia
COUNTRIES	Kuwait	1982	MCV1	ADMIN	79	Asia
COUNTRIES	Libya	1982	MCV1	ADMIN	51	Africa
COUNTRIES	Malawi	1982	MCV1	ADMIN	64	Africa
COUNTRIES	Maldives	1982	MCV1	ADMIN	34	Asia
COUNTRIES	Mauritius	1982	MCV1	ADMIN	34	Africa
COUNTRIES	Mexico	1982	MCV1	ADMIN	37	North America
COUNTRIES	Montserrat	1982	MCV1	ADMIN	51	NA
COUNTRIES	Morocco	1982	MCV1	ADMIN	17	Africa
COUNTRIES	Mozambique	1982	MCV1	ADMIN	58	Africa
COUNTRIES	Nepal	1982	MCV1	ADMIN	2	Asia
COUNTRIES	Netherlands	1982	MCV1	ADMIN	92.3	Europe
COUNTRIES	Nicaragua	1982	MCV1	ADMIN	40	North America
COUNTRIES	Oman	1982	MCV1	ADMIN	24	Asia
COUNTRIES	Pakistan	1982	MCV1	ADMIN	3	Asia
COUNTRIES	Panama	1982	MCV1	ADMIN	64	North America
COUNTRIES	Paraguay	1982	MCV1	ADMIN	26	South America
COUNTRIES	Peru	1982	MCV1	ADMIN	28	South America
COUNTRIES	Philippines	1982	MCV1	ADMIN	9	Asia
COUNTRIES	Poland	1982	MCV1	ADMIN	93	Europe
COUNTRIES	Portugal	1982	MCV1	ADMIN	46	Europe
COUNTRIES	Qatar	1982	MCV1	ADMIN	22	Asia
COUNTRIES	South Korea	1982	MCV1	ADMIN	5	Asia
COUNTRIES	Saint Lucia	1982	MCV1	ADMIN	43	North America
COUNTRIES	Saint Vincent and the Grenadines	1982	MCV1	ADMIN	40	North America
COUNTRIES	Samoa	1982	MCV1	ADMIN	59	Oceania
COUNTRIES	Saudi Arabia	1982	MCV1	ADMIN	53	Asia
COUNTRIES	Sierra Leone	1982	MCV1	ADMIN	23	Africa
COUNTRIES	Singapore	1982	MCV1	ADMIN	78	Asia
COUNTRIES	Somalia	1982	MCV1	ADMIN	4	Africa
COUNTRIES	Spain	1982	MCV1	ADMIN	27	Europe
COUNTRIES	Sudan	1982	MCV1	ADMIN	1	Africa
COUNTRIES	Suriname	1982	MCV1	ADMIN	17	South America
COUNTRIES	Syria	1982	MCV1	ADMIN	14	Asia
COUNTRIES	Tonga	1982	MCV1	ADMIN	44	Oceania
COUNTRIES	Tunisia	1982	MCV1	ADMIN	43	Africa
COUNTRIES	Turkey	1982	MCV1	ADMIN	64	Europe
COUNTRIES	Turks and Caicos Islands	1982	MCV1	ADMIN	6	NA
COUNTRIES	United Arab Emirates	1982	MCV1	ADMIN	41	Asia
COUNTRIES	United Kingdom	1982	MCV1	ADMIN	55	Europe
COUNTRIES	United Republic of Tanzania	1982	MCV1	ADMIN	50	NA
COUNTRIES	United States	1982	MCV1	ADMIN	97	North America
COUNTRIES	Uruguay	1982	MCV1	ADMIN	52	South America
COUNTRIES	Vanuatu	1982	MCV1	ADMIN	20	Oceania
COUNTRIES	Venezuela	1982	MCV1	ADMIN	45	South America
COUNTRIES	Vietnam	1982	MCV1	ADMIN	1	Asia
COUNTRIES	Yemen	1982	MCV1	ADMIN	4	Asia
COUNTRIES	Afghanistan	1982	MCV1	OFFICIAL	8	Asia
COUNTRIES	Anguilla	1982	MCV1	OFFICIAL	72	NA
COUNTRIES	Argentina	1982	MCV1	OFFICIAL	67	South America
COUNTRIES	Austria	1982	MCV1	OFFICIAL	25	Europe
COUNTRIES	Bahamas	1982	MCV1	OFFICIAL	65	North America
COUNTRIES	Bahrain	1982	MCV1	OFFICIAL	37	Asia
COUNTRIES	Bangladesh	1982	MCV1	OFFICIAL	1	Asia
COUNTRIES	Barbados	1982	MCV1	OFFICIAL	53	North America
COUNTRIES	Belarus	1982	MCV1	OFFICIAL	56	Europe
COUNTRIES	Belize	1982	MCV1	OFFICIAL	51	North America
COUNTRIES	Bermuda	1982	MCV1	OFFICIAL	60	NA
COUNTRIES	Bhutan	1982	MCV1	OFFICIAL	20	Asia
COUNTRIES	Bolivia	1982	MCV1	OFFICIAL	15	South America
COUNTRIES	Brazil	1982	MCV1	OFFICIAL	66	South America
COUNTRIES	British Virgin Islands	1982	MCV1	OFFICIAL	86	NA
COUNTRIES	Bulgaria	1982	MCV1	OFFICIAL	90	Europe
COUNTRIES	Burundi	1982	MCV1	OFFICIAL	40	Africa
COUNTRIES	Cayman Islands	1982	MCV1	OFFICIAL	98	NA
COUNTRIES	Central African Republic	1982	MCV1	OFFICIAL	16	Africa
COUNTRIES	Chile	1982	MCV1	OFFICIAL	96	South America
COUNTRIES	Colombia	1982	MCV1	OFFICIAL	28	South America
COUNTRIES	Costa Rica	1982	MCV1	OFFICIAL	87	North America
COUNTRIES	Croatia	1982	MCV2	OFFICIAL	93.1	Europe
COUNTRIES	Croatia	1982	MCV1	OFFICIAL	89.5	Europe
COUNTRIES	Cuba	1982	MCV1	OFFICIAL	55	North America
COUNTRIES	Cyprus	1982	MCV1	OFFICIAL	21	Europe
COUNTRIES	North Korea	1982	MCV1	OFFICIAL	29	Asia
COUNTRIES	Democratic Republic of Congo	1982	MCV1	OFFICIAL	25	Africa
COUNTRIES	Djibouti	1982	MCV1	OFFICIAL	15	Africa
COUNTRIES	Dominica	1982	MCV1	OFFICIAL	43	North America
COUNTRIES	Dominican Republic	1982	MCV1	OFFICIAL	25	North America
COUNTRIES	Ecuador	1982	MCV1	OFFICIAL	45	South America
COUNTRIES	Egypt	1982	MCV1	OFFICIAL	69	Africa
COUNTRIES	El Salvador	1982	MCV1	OFFICIAL	43	North America
COUNTRIES	Swaziland	1982	MCV1	OFFICIAL	62	Africa
COUNTRIES	Ethiopia	1982	MCV1	OFFICIAL	7	Africa
COUNTRIES	Fiji	1982	MCV1	OFFICIAL	2	Oceania
COUNTRIES	Gambia	1982	MCV1	OFFICIAL	71	Africa
COUNTRIES	Ghana	1982	MCV1	OFFICIAL	21	Africa
COUNTRIES	Grenada	1982	MCV1	OFFICIAL	5	North America
COUNTRIES	Guatemala	1982	MCV1	OFFICIAL	12	North America
COUNTRIES	Guyana	1982	MCV1	OFFICIAL	68	South America
COUNTRIES	Haiti	1982	MCV1	OFFICIAL	3	North America
COUNTRIES	Honduras	1982	MCV1	OFFICIAL	48	North America
COUNTRIES	Hungary	1982	MCV1	OFFICIAL	99	Europe
COUNTRIES	Iran	1982	MCV1	OFFICIAL	55	Asia
COUNTRIES	Israel	1982	MCV1	OFFICIAL	88	Asia
COUNTRIES	Jamaica	1982	MCV1	OFFICIAL	12	North America
COUNTRIES	Japan	1982	MCV1	OFFICIAL	66	Asia
COUNTRIES	Jordan	1982	MCV1	OFFICIAL	48	Asia
COUNTRIES	Kuwait	1982	MCV1	OFFICIAL	79	Asia
COUNTRIES	Latvia	1982	MCV1	OFFICIAL	92	Europe
COUNTRIES	Lesotho	1982	MCV1	OFFICIAL	64.1	Africa
COUNTRIES	Libya	1982	MCV1	OFFICIAL	65	Africa
COUNTRIES	Malawi	1982	MCV1	OFFICIAL	64	Africa
COUNTRIES	Maldives	1982	MCV1	OFFICIAL	34	Asia
COUNTRIES	Mauritius	1982	MCV1	OFFICIAL	34	Africa
COUNTRIES	Mexico	1982	MCV1	OFFICIAL	37	North America
COUNTRIES	Montserrat	1982	MCV1	OFFICIAL	83	NA
COUNTRIES	Morocco	1982	MCV1	OFFICIAL	17	Africa
COUNTRIES	Mozambique	1982	MCV1	OFFICIAL	58	Africa
COUNTRIES	Nepal	1982	MCV1	OFFICIAL	2	Asia
COUNTRIES	Netherlands	1982	MCV1	OFFICIAL	92.3	Europe
COUNTRIES	Nicaragua	1982	MCV1	OFFICIAL	40	North America
COUNTRIES	Oman	1982	MCV1	OFFICIAL	24	Asia
COUNTRIES	Pakistan	1982	MCV1	OFFICIAL	3	Asia
COUNTRIES	Panama	1982	MCV1	OFFICIAL	64	North America
COUNTRIES	Paraguay	1982	MCV1	OFFICIAL	27	South America
COUNTRIES	Peru	1982	MCV1	OFFICIAL	32	South America
COUNTRIES	Philippines	1982	MCV1	OFFICIAL	9	Asia
COUNTRIES	Poland	1982	MCV1	OFFICIAL	93	Europe
COUNTRIES	Portugal	1982	MCV1	OFFICIAL	46	Europe
COUNTRIES	Qatar	1982	MCV1	OFFICIAL	22	Asia
COUNTRIES	South Korea	1982	MCV1	OFFICIAL	5	Asia
COUNTRIES	Republic of Moldova	1982	MCV1	OFFICIAL	83	NA
COUNTRIES	Saint Lucia	1982	MCV1	OFFICIAL	43	North America
COUNTRIES	Saint Vincent and the Grenadines	1982	MCV1	OFFICIAL	40	North America
COUNTRIES	Samoa	1982	MCV1	OFFICIAL	59	Oceania
COUNTRIES	Saudi Arabia	1982	MCV1	OFFICIAL	53	Asia
COUNTRIES	Sierra Leone	1982	MCV1	OFFICIAL	23	Africa
COUNTRIES	Singapore	1982	MCV1	OFFICIAL	78	Asia
COUNTRIES	Slovenia	1982	MCV1	OFFICIAL	83	Europe
COUNTRIES	Somalia	1982	MCV1	OFFICIAL	4	Africa
COUNTRIES	Spain	1982	MCV1	OFFICIAL	27	Europe
COUNTRIES	Sudan	1982	MCV1	OFFICIAL	1	Africa
COUNTRIES	Suriname	1982	MCV1	OFFICIAL	17	South America
COUNTRIES	Sweden	1982	MCV1	OFFICIAL	91	Europe
COUNTRIES	Syria	1982	MCV1	OFFICIAL	22	Asia
COUNTRIES	Tajikistan	1982	MCV1	OFFICIAL	96	Asia
COUNTRIES	Tonga	1982	MCV1	OFFICIAL	44	Oceania
COUNTRIES	Tunisia	1982	MCV1	OFFICIAL	43	Africa
COUNTRIES	Turkey	1982	MCV1	OFFICIAL	64	Europe
COUNTRIES	Turks and Caicos Islands	1982	MCV1	OFFICIAL	6	NA
COUNTRIES	United Arab Emirates	1982	MCV1	OFFICIAL	41	Asia
COUNTRIES	United Kingdom	1982	MCV1	OFFICIAL	55	Europe
COUNTRIES	United Republic of Tanzania	1982	MCV1	OFFICIAL	50	NA
COUNTRIES	United States	1982	MCV1	OFFICIAL	97	North America
COUNTRIES	Uruguay	1982	MCV1	OFFICIAL	52	South America
COUNTRIES	Vanuatu	1982	MCV1	OFFICIAL	20	Oceania
COUNTRIES	Venezuela	1982	MCV1	OFFICIAL	45	South America
COUNTRIES	Vietnam	1982	MCV1	OFFICIAL	1	Asia
COUNTRIES	Yemen	1982	MCV1	OFFICIAL	4	Asia
COUNTRIES	Afghanistan	1982	MCV1	WUENIC	8	Asia
WHO_REGIONS	African Region	1982	MCV1	WUENIC	14	NA
COUNTRIES	Albania	1982	MCV1	WUENIC	93	Europe
COUNTRIES	Argentina	1982	MCV1	WUENIC	67	South America
COUNTRIES	Austria	1982	MCV1	WUENIC	25	Europe
COUNTRIES	Bahamas	1982	MCV1	WUENIC	65	North America
COUNTRIES	Bahrain	1982	MCV1	WUENIC	54	Asia
COUNTRIES	Bangladesh	1982	MCV1	WUENIC	1	Asia
COUNTRIES	Barbados	1982	MCV1	WUENIC	53	North America
COUNTRIES	Belgium	1982	MCV1	WUENIC	58	Europe
COUNTRIES	Belize	1982	MCV1	WUENIC	51	North America
COUNTRIES	Bhutan	1982	MCV1	WUENIC	20	Asia
COUNTRIES	Bolivia	1982	MCV1	WUENIC	15	South America
COUNTRIES	Botswana	1982	MCV1	WUENIC	75	Africa
COUNTRIES	Brazil	1982	MCV1	WUENIC	66	South America
COUNTRIES	Brunei	1982	MCV1	WUENIC	88	Asia
COUNTRIES	Bulgaria	1982	MCV1	WUENIC	90	Europe
COUNTRIES	Burundi	1982	MCV1	WUENIC	40	Africa
COUNTRIES	Cameroon	1982	MCV1	WUENIC	21	Africa
COUNTRIES	Central African Republic	1982	MCV1	WUENIC	16	Africa
COUNTRIES	Chile	1982	MCV1	WUENIC	96	South America
COUNTRIES	Colombia	1982	MCV1	WUENIC	28	South America
COUNTRIES	Congo	1982	MCV1	WUENIC	55	Africa
COUNTRIES	Costa Rica	1982	MCV1	WUENIC	87	North America
COUNTRIES	Cuba	1982	MCV1	WUENIC	55	North America
COUNTRIES	Cyprus	1982	MCV1	WUENIC	21	Europe
COUNTRIES	North Korea	1982	MCV1	WUENIC	29	Asia
COUNTRIES	Democratic Republic of Congo	1982	MCV1	WUENIC	25	Africa
COUNTRIES	Djibouti	1982	MCV1	WUENIC	15	Africa
COUNTRIES	Dominica	1982	MCV1	WUENIC	43	North America
COUNTRIES	Dominican Republic	1982	MCV1	WUENIC	25	North America
WHO_REGIONS	Eastern Mediterranean Region	1982	MCV1	WUENIC	22	NA
COUNTRIES	Ecuador	1982	MCV1	WUENIC	45	South America
COUNTRIES	Egypt	1982	MCV1	WUENIC	41	Africa
COUNTRIES	El Salvador	1982	MCV1	WUENIC	43	North America
COUNTRIES	Swaziland	1982	MCV1	WUENIC	38	Africa
COUNTRIES	Ethiopia	1982	MCV1	WUENIC	7	Africa
WHO_REGIONS	European Region	1982	MCV1	WUENIC	67	NA
COUNTRIES	Fiji	1982	MCV1	WUENIC	2	Oceania
COUNTRIES	Finland	1982	MCV1	WUENIC	75	Europe
COUNTRIES	Gambia	1982	MCV1	WUENIC	71	Africa
COUNTRIES	Germany	1982	MCV1	WUENIC	50	Europe
COUNTRIES	Ghana	1982	MCV1	WUENIC	21	Africa
COUNTRIES	Grenada	1982	MCV1	WUENIC	5	North America
COUNTRIES	Guatemala	1982	MCV1	WUENIC	12	North America
COUNTRIES	Guinea	1982	MCV1	WUENIC	34	Africa
COUNTRIES	Guyana	1982	MCV1	WUENIC	68	South America
COUNTRIES	Haiti	1982	MCV1	WUENIC	3	North America
COUNTRIES	Honduras	1982	MCV1	WUENIC	48	North America
COUNTRIES	Hungary	1982	MCV1	WUENIC	99	Europe
COUNTRIES	Iran	1982	MCV1	WUENIC	55	Asia
COUNTRIES	Iraq	1982	MCV1	WUENIC	11	Asia
COUNTRIES	Israel	1982	MCV1	WUENIC	88	Asia
COUNTRIES	Jamaica	1982	MCV1	WUENIC	12	North America
COUNTRIES	Japan	1982	MCV1	WUENIC	66	Asia
COUNTRIES	Jordan	1982	MCV1	WUENIC	48	Asia
COUNTRIES	Kuwait	1982	MCV1	WUENIC	79	Asia
COUNTRIES	Laos	1982	MCV1	WUENIC	7	Asia
COUNTRIES	Lebanon	1982	MCV1	WUENIC	1	Asia
COUNTRIES	Lesotho	1982	MCV1	WUENIC	51	Africa
COUNTRIES	Libya	1982	MCV1	WUENIC	65	Africa
COUNTRIES	Malawi	1982	MCV1	WUENIC	64	Africa
COUNTRIES	Maldives	1982	MCV1	WUENIC	34	Asia
COUNTRIES	Mauritania	1982	MCV1	WUENIC	44	Africa
COUNTRIES	Mauritius	1982	MCV1	WUENIC	34	Africa
COUNTRIES	Mexico	1982	MCV1	WUENIC	37	North America
COUNTRIES	Mongolia	1982	MCV1	WUENIC	6	Asia
COUNTRIES	Morocco	1982	MCV1	WUENIC	17	Africa
COUNTRIES	Mozambique	1982	MCV1	WUENIC	58	Africa
COUNTRIES	Nepal	1982	MCV1	WUENIC	2	Asia
COUNTRIES	Netherlands	1982	MCV1	WUENIC	92	Europe
COUNTRIES	New Zealand	1982	MCV1	WUENIC	74	Oceania
COUNTRIES	Nicaragua	1982	MCV1	WUENIC	40	North America
COUNTRIES	Niger	1982	MCV1	WUENIC	18	Africa
COUNTRIES	Niue	1982	MCV1	WUENIC	65	NA
COUNTRIES	Oman	1982	MCV1	WUENIC	24	Asia
COUNTRIES	Pakistan	1982	MCV1	WUENIC	3	Asia
COUNTRIES	Panama	1982	MCV1	WUENIC	64	North America
COUNTRIES	Paraguay	1982	MCV1	WUENIC	26	South America
COUNTRIES	Peru	1982	MCV1	WUENIC	32	South America
COUNTRIES	Philippines	1982	MCV1	WUENIC	9	Asia
COUNTRIES	Poland	1982	MCV1	WUENIC	93	Europe
COUNTRIES	Portugal	1982	MCV1	WUENIC	46	Europe
COUNTRIES	Qatar	1982	MCV1	WUENIC	22	Asia
WHO_REGIONS	Region of the Americas	1982	MCV1	WUENIC	59	NA
COUNTRIES	South Korea	1982	MCV1	WUENIC	5	Asia
COUNTRIES	Rwanda	1982	MCV1	WUENIC	48	Africa
COUNTRIES	Saint Lucia	1982	MCV1	WUENIC	43	North America
COUNTRIES	Saint Vincent and the Grenadines	1982	MCV1	WUENIC	40	North America
COUNTRIES	Samoa	1982	MCV1	WUENIC	59	Oceania
COUNTRIES	Sao Tome and Principe	1982	MCV1	WUENIC	32	Africa
COUNTRIES	Saudi Arabia	1982	MCV1	WUENIC	53	Asia
COUNTRIES	Seychelles	1982	MCV1	WUENIC	64	Africa
COUNTRIES	Singapore	1982	MCV1	WUENIC	78	Asia
COUNTRIES	Somalia	1982	MCV1	WUENIC	4	Africa
WHO_REGIONS	South-East Asia Region	1982	MCV1	WUENIC	0	NA
COUNTRIES	Spain	1982	MCV1	WUENIC	27	Europe
COUNTRIES	Sudan	1982	MCV1	WUENIC	1	Africa
COUNTRIES	Suriname	1982	MCV1	WUENIC	17	South America
COUNTRIES	Sweden	1982	MCV1	WUENIC	91	Europe
COUNTRIES	Syria	1982	MCV1	WUENIC	22	Asia
COUNTRIES	Tonga	1982	MCV1	WUENIC	44	Oceania
COUNTRIES	Tunisia	1982	MCV1	WUENIC	43	Africa
COUNTRIES	Turkey	1982	MCV1	WUENIC	64	Europe
COUNTRIES	Uganda	1982	MCV1	WUENIC	21	Africa
COUNTRIES	United Arab Emirates	1982	MCV1	WUENIC	41	Asia
COUNTRIES	United Kingdom	1982	MCV1	WUENIC	58	Europe
COUNTRIES	United Republic of Tanzania	1982	MCV1	WUENIC	50	NA
COUNTRIES	United States	1982	MCV1	WUENIC	97	North America
COUNTRIES	Uruguay	1982	MCV1	WUENIC	52	South America
COUNTRIES	Vanuatu	1982	MCV1	WUENIC	20	Oceania
COUNTRIES	Venezuela	1982	MCV1	WUENIC	45	South America
COUNTRIES	Vietnam	1982	MCV1	WUENIC	1	Asia
WHO_REGIONS	Western Pacific Region	1982	MCV1	WUENIC	4	NA
COUNTRIES	Yemen	1982	MCV1	WUENIC	4	Asia
COUNTRIES	Zimbabwe	1982	MCV1	WUENIC	58	Africa
COUNTRIES	Afghanistan	1981	MCV1	ADMIN	6	Asia
COUNTRIES	Albania	1981	MCV1	ADMIN	90	Europe
COUNTRIES	Algeria	1981	MCV1	ADMIN	17	Africa
COUNTRIES	Anguilla	1981	MCV1	ADMIN	15	NA
COUNTRIES	Argentina	1981	MCV1	ADMIN	77	South America
COUNTRIES	Austria	1981	MCV1	ADMIN	25	Europe
COUNTRIES	Bahrain	1981	MCV1	ADMIN	43	Asia
COUNTRIES	Bangladesh	1981	MCV1	ADMIN	0	Asia
COUNTRIES	Belgium	1981	MCV1	ADMIN	50	Europe
COUNTRIES	Belize	1981	MCV1	ADMIN	40	North America
COUNTRIES	Bhutan	1981	MCV1	ADMIN	21	Asia
COUNTRIES	Bolivia	1981	MCV1	ADMIN	17	South America
COUNTRIES	Botswana	1981	MCV1	ADMIN	70	Africa
COUNTRIES	Brazil	1981	MCV1	ADMIN	73	South America
COUNTRIES	Bulgaria	1981	MCV1	ADMIN	98	Europe
COUNTRIES	Burkina	1981	MCV1	ADMIN	23	Africa
COUNTRIES	Burundi	1981	MCV1	ADMIN	30	Africa
COUNTRIES	Cameroon	1981	MCV1	ADMIN	16	Africa
COUNTRIES	Central African Republic	1981	MCV1	ADMIN	15	Africa
COUNTRIES	Chile	1981	MCV1	ADMIN	95	South America
COUNTRIES	Colombia	1981	MCV1	ADMIN	23	South America
COUNTRIES	Congo	1981	MCV1	ADMIN	49	Africa
COUNTRIES	Costa Rica	1981	MCV1	ADMIN	71	North America
COUNTRIES	Cuba	1981	MCV1	ADMIN	49	North America
COUNTRIES	Cyprus	1981	MCV1	ADMIN	28	Europe
COUNTRIES	North Korea	1981	MCV1	ADMIN	31	Asia
COUNTRIES	Democratic Republic of Congo	1981	MCV1	ADMIN	29	Africa
COUNTRIES	Dominican Republic	1981	MCV1	ADMIN	17	North America
COUNTRIES	Ecuador	1981	MCV1	ADMIN	31	South America
COUNTRIES	Egypt	1981	MCV1	ADMIN	65	Africa
COUNTRIES	El Salvador	1981	MCV1	ADMIN	44	North America
COUNTRIES	Estonia	1981	MCV1	ADMIN	70	Europe
COUNTRIES	Swaziland	1981	MCV1	ADMIN	30	Africa
COUNTRIES	Ethiopia	1981	MCV1	ADMIN	3	Africa
COUNTRIES	Fiji	1981	MCV1	ADMIN	40	Oceania
COUNTRIES	Finland	1981	MCV1	ADMIN	70	Europe
COUNTRIES	France	1981	MCV1	ADMIN	0	Europe
COUNTRIES	Gambia	1981	MCV1	ADMIN	71	Africa
COUNTRIES	Germany	1981	MCV1	ADMIN	35	Europe
COUNTRIES	Ghana	1981	MCV1	ADMIN	23	Africa
COUNTRIES	Guatemala	1981	MCV1	ADMIN	8	North America
COUNTRIES	Honduras	1981	MCV1	ADMIN	38	North America
COUNTRIES	Hungary	1981	MCV1	ADMIN	99	Europe
COUNTRIES	India	1981	MCV1	ADMIN	0	Asia
COUNTRIES	Iran	1981	MCV1	ADMIN	48	Asia
COUNTRIES	Iraq	1981	MCV1	ADMIN	33	Asia
COUNTRIES	Israel	1981	MCV1	ADMIN	83	Asia
COUNTRIES	Jordan	1981	MCV1	ADMIN	40	Asia
COUNTRIES	Kuwait	1981	MCV1	ADMIN	71	Asia
COUNTRIES	Lesotho	1981	MCV1	ADMIN	49	Africa
COUNTRIES	Liberia	1981	MCV1	ADMIN	99	Africa
COUNTRIES	Libya	1981	MCV1	ADMIN	54	Africa
COUNTRIES	Malawi	1981	MCV1	ADMIN	64	Africa
COUNTRIES	Maldives	1981	MCV1	ADMIN	39	Asia
COUNTRIES	Mauritania	1981	MCV1	ADMIN	45	Africa
COUNTRIES	Mexico	1981	MCV1	ADMIN	33	North America
COUNTRIES	Mozambique	1981	MCV1	ADMIN	32	Africa
COUNTRIES	Nepal	1981	MCV1	ADMIN	2	Asia
COUNTRIES	Netherlands	1981	MCV1	ADMIN	91.3	Europe
COUNTRIES	Nicaragua	1981	MCV1	ADMIN	20	North America
COUNTRIES	Niger	1981	MCV1	ADMIN	19	Africa
COUNTRIES	Nigeria	1981	MCV1	ADMIN	55	Africa
COUNTRIES	Oman	1981	MCV1	ADMIN	10	Asia
COUNTRIES	Pakistan	1981	MCV1	ADMIN	2	Asia
COUNTRIES	Panama	1981	MCV1	ADMIN	76	North America
COUNTRIES	Paraguay	1981	MCV1	ADMIN	16	South America
COUNTRIES	Peru	1981	MCV1	ADMIN	24	South America
COUNTRIES	Poland	1981	MCV1	ADMIN	93	Europe
COUNTRIES	Portugal	1981	MCV1	ADMIN	49	Europe
COUNTRIES	Qatar	1981	MCV1	ADMIN	10	Asia
COUNTRIES	South Korea	1981	MCV1	ADMIN	5	Asia
COUNTRIES	Rwanda	1981	MCV1	ADMIN	42	Africa
COUNTRIES	Sao Tome and Principe	1981	MCV1	ADMIN	25	Africa
COUNTRIES	Saudi Arabia	1981	MCV1	ADMIN	12	Asia
COUNTRIES	Serbia	1981	MCV1	ADMIN	95	Europe
COUNTRIES	Seychelles	1981	MCV1	ADMIN	29	Africa
